Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDI21,OUT017,1842.8680109957897
FDT27,OUT017,2614.663464992494
DRO35,OUT013,2707.3156795629625
FDD33,OUT017,2614.663464992494
FDC04,OUT035,2614.663464992494
FDY34,OUT013,2950.802451959768
DRJ49,OUT049,1740.6500153156417
FDE05,OUT049,2125.349497483324
FDU31,OUT017,2614.663464992494
NCN19,OUT027,4229.8508764080125
FDK56,OUT027,4229.8508764080125
FDK58,OUT017,2170.5857789112197
NCJ42,OUT035,2170.5857789112197
FDZ34,OUT027,4229.8508764080125
FDA52,OUT018,2752.520455283355
NCR29,OUT013,2414.7191153318986
FDT48,OUT035,2678.8561136638555
DRJ51,OUT019,632.2882876531593
NCS54,OUT046,2125.349497483324
FDV01,OUT035,2678.8561136638555
DRG51,OUT027,4229.8508764080125
NCG42,OUT013,2707.3156795629625
FDA51,OUT049,1740.6500153156417
FDV19,OUT010,677.2534011584064
NCT18,OUT045,2677.3067980134847
NCS41,OUT045,2677.3067980134847
FDO03,OUT046,2386.2959774241044
FDL12,OUT010,664.3634888735338
FDY37,OUT010,677.2534011584064
FDI58,OUT049,1740.6500153156417
FDT28,OUT018,2752.520455283355
NCC42,OUT010,667.962853750561
FDO01,OUT017,2170.5857789112197
FDJ02,OUT013,2950.802451959768
FDQ04,OUT018,2267.07751788757
DRL47,OUT013,2707.3156795629625
FDZ32,OUT035,2170.5857789112197
FDC35,OUT035,2614.663464992494
FDX14,OUT045,1842.8680109957897
FDZ35,OUT013,2707.3156795629625
FDL14,OUT013,2950.802451959768
FDO04,OUT049,1370.8869648941231
DRK11,OUT017,2678.8561136638555
FDB44,OUT018,3202.928103829106
FDZ50,OUT049,2125.349497483324
FDI12,OUT027,3858.799869487593
FDU43,OUT017,2614.663464992494
FDD58,OUT010,667.962853750561
FDB27,OUT017,2678.8561136638555
FDB04,OUT018,2536.248951968297
NCO17,OUT013,2707.3156795629625
FDL12,OUT017,1842.8680109957897
DRJ13,OUT049,2125.349497483324
FDD57,OUT045,2169.036463260849
FDW19,OUT035,2170.5857789112197
DRD27,OUT018,2536.248951968297
FDH27,OUT027,4229.8508764080125
NCW30,OUT027,5132.342222949802
FDR40,OUT018,2536.248951968297
FDG05,OUT013,2950.802451959768
NCY41,OUT019,566.2304293299921
FDI38,OUT018,3202.928103829106
FDR20,OUT046,1370.8869648941231
FDE09,OUT017,2170.5857789112197
FDN50,OUT019,557.0195586036299
DRF27,OUT045,2677.3067980134847
DRF51,OUT013,2414.7191153318986
NCO02,OUT019,566.2304293299921
FDB51,OUT027,3389.3947128677587
FDJ50,OUT013,2414.7191153318986
FDN52,OUT013,2707.3156795629625
FDX14,OUT013,2707.3156795629625
FDT27,OUT019,632.2882876531593
FDV10,OUT013,2414.7191153318986
FDU33,OUT046,1370.8869648941231
FDU58,OUT046,2125.349497483324
NCP42,OUT027,4229.8508764080125
FDL51,OUT027,5132.342222949802
DRH15,OUT027,3389.3947128677587
FDU16,OUT017,2170.5857789112197
FDW15,OUT017,2678.8561136638555
FDQ44,OUT045,2169.036463260849
NCI06,OUT027,4229.8508764080125
DRK23,OUT019,632.2882876531593
FDC28,OUT035,2170.5857789112197
NCY17,OUT019,566.2304293299921
NCV05,OUT018,2752.520455283355
FDM34,OUT019,557.0195586036299
DRD60,OUT027,4229.8508764080125
FDT38,OUT046,1740.6500153156417
FDQ57,OUT018,2752.520455283355
FDE59,OUT027,3389.3947128677587
NCM43,OUT046,2125.349497483324
DRI51,OUT049,2125.349497483324
NCG30,OUT017,2170.5857789112197
NCK54,OUT035,2170.5857789112197
FDQ16,OUT019,557.0195586036299
FDI36,OUT013,2950.802451959768
FDX16,OUT027,4229.8508764080125
FDA34,OUT046,2125.349497483324
FDJ48,OUT018,3202.928103829106
FDU47,OUT035,2170.5857789112197
FDS39,OUT046,2125.349497483324
FDD11,OUT046,2386.2959774241044
FDM16,OUT027,3389.3947128677587
FDU56,OUT018,2752.520455283355
FDQ32,OUT017,2170.5857789112197
DRK35,OUT013,2414.7191153318986
FDA58,OUT049,2389.2437480902304
DRG48,OUT019,597.2868342075113
FDT59,OUT010,769.9695903376652
FDQ31,OUT019,557.0195586036299
FDS51,OUT018,2267.07751788757
FDW32,OUT027,3858.799869487593
FDI15,OUT027,5132.342222949802
NCV30,OUT017,1842.8680109957897
DRG25,OUT049,2125.349497483324
FDT02,OUT013,2414.7191153318986
FDO33,OUT027,3858.799869487593
FDP38,OUT035,1842.8680109957897
FDZ45,OUT035,2678.8561136638555
NCA54,OUT027,4229.8508764080125
FDU33,OUT017,1842.8680109957897
FDN58,OUT017,2614.663464992494
FDI05,OUT045,2169.036463260849
FDM57,OUT019,557.0195586036299
NCS42,OUT027,3858.799869487593
FDB57,OUT045,2613.1141493421233
FDC03,OUT045,2677.3067980134847
FDZ58,OUT013,2707.3156795629625
NCK29,OUT045,2169.036463260849
NCR53,OUT045,2613.1141493421233
FDE26,OUT027,4229.8508764080125
FDU52,OUT049,2125.349497483324
FDE41,OUT027,3858.799869487593
FDU38,OUT018,2752.520455283355
FDA52,OUT017,2678.8561136638555
FDW46,OUT046,1370.8869648941231
DRI59,OUT035,2614.663464992494
FDT38,OUT035,2170.5857789112197
FDL33,OUT018,2752.520455283355
FDQ01,OUT027,5132.342222949802
FDJ08,OUT046,2125.349497483324
FDQ47,OUT049,1370.8869648941231
NCZ18,OUT013,3531.4194682704156
FDE29,OUT017,1842.8680109957897
FDF10,OUT027,4229.8508764080125
FDC48,OUT049,1740.6500153156417
FDY58,OUT013,3531.4194682704156
NCX30,OUT010,769.9695903376652
FDV11,OUT013,2950.802451959768
FDT46,OUT046,1370.8869648941231
DRD01,OUT019,566.2304293299921
FDQ11,OUT013,3531.4194682704156
NCM41,OUT017,2170.5857789112197
NCC55,OUT013,2414.7191153318986
FDG45,OUT027,5132.342222949802
NCQ54,OUT049,2125.349497483324
FDM34,OUT045,2169.036463260849
FDD17,OUT019,632.2882876531593
FDN38,OUT027,5132.342222949802
FDB53,OUT018,2752.520455283355
NCL06,OUT035,2614.663464992494
NCV18,OUT019,557.0195586036299
FDX25,OUT013,2950.802451959768
FDB39,OUT046,1370.8869648941231
FDC33,OUT049,2125.349497483324
NCO14,OUT018,2267.07751788757
FDA58,OUT027,5132.342222949802
NCQ02,OUT017,2678.8561136638555
NCR53,OUT017,2614.663464992494
FDN52,OUT046,1740.6500153156417
FDG26,OUT046,2386.2959774241044
FDE23,OUT027,3389.3947128677587
DRI37,OUT013,2414.7191153318986
DRH37,OUT018,2752.520455283355
FDO01,OUT035,2170.5857789112197
FDK45,OUT049,1740.6500153156417
FDP23,OUT049,2389.2437480902304
FDM33,OUT035,2614.663464992494
FDD36,OUT017,2170.5857789112197
FDL56,OUT017,2170.5857789112197
FDT27,OUT010,769.9695903376652
FDG52,OUT017,1842.8680109957897
NCL42,OUT035,2614.663464992494
DRJ24,OUT046,2125.349497483324
FDV38,OUT046,1370.8869648941231
FDT35,OUT045,2677.3067980134847
FDY51,OUT045,2613.1141493421233
FDC37,OUT017,2170.5857789112197
NCP43,OUT013,2950.802451959768
FDO33,OUT045,2169.036463260849
FDW04,OUT018,2536.248951968297
NCC31,OUT046,2125.349497483324
FDK22,OUT049,2389.2437480902304
FDJ50,OUT017,1842.8680109957897
FDV13,OUT017,2170.5857789112197
DRL60,OUT017,2678.8561136638555
FDW03,OUT017,2170.5857789112197
FDY27,OUT035,2678.8561136638555
FDB39,OUT027,3389.3947128677587
FDU59,OUT045,2677.3067980134847
FDZ57,OUT049,1740.6500153156417
FDO21,OUT049,2389.2437480902304
FDS43,OUT018,2752.520455283355
FDU28,OUT010,677.2534011584064
FDC51,OUT010,667.962853750561
FDW16,OUT010,667.962853750561
FDP32,OUT010,667.962853750561
FDB60,OUT019,597.2868342075113
NCQ30,OUT046,1740.6500153156417
FDD26,OUT049,2125.349497483324
FDI44,OUT045,2169.036463260849
DRH23,OUT046,1370.8869648941231
FDO44,OUT046,1740.6500153156417
FDG04,OUT046,2125.349497483324
FDM32,OUT027,3858.799869487593
FDM09,OUT013,2950.802451959768
FDZ47,OUT013,2707.3156795629625
FDM40,OUT027,4229.8508764080125
FDY48,OUT017,2170.5857789112197
NCM30,OUT045,1842.8680109957897
FDX36,OUT010,769.9695903376652
DRF03,OUT017,1842.8680109957897
FDN51,OUT049,2389.2437480902304
FDM57,OUT049,1740.6500153156417
FDB35,OUT049,1740.6500153156417
FDY13,OUT027,3858.799869487593
FDA37,OUT017,2170.5857789112197
NCX53,OUT017,2678.8561136638555
FDD59,OUT018,2536.248951968297
FDX10,OUT019,566.2304293299921
FDC03,OUT018,2752.520455283355
FDW43,OUT035,2614.663464992494
FDW10,OUT046,2125.349497483324
FDY14,OUT027,5132.342222949802
FDV43,OUT045,1842.8680109957897
FDO40,OUT013,2950.802451959768
FDP46,OUT027,3858.799869487593
NCE43,OUT019,597.2868342075113
FDD05,OUT035,2170.5857789112197
FDJ60,OUT010,677.2534011584064
DRE27,OUT018,2536.248951968297
FDO11,OUT035,2614.663464992494
DRG11,OUT027,3858.799869487593
FDK33,OUT010,769.9695903376652
DRM23,OUT045,2677.3067980134847
FDJ02,OUT027,4229.8508764080125
NCZ05,OUT045,2169.036463260849
NCL30,OUT013,2707.3156795629625
FDZ19,OUT018,2752.520455283355
FDM45,OUT049,1740.6500153156417
FDO36,OUT046,2125.349497483324
NCK31,OUT045,1842.8680109957897
DRJ37,OUT045,2677.3067980134847
FDP24,OUT018,2536.248951968297
FDF46,OUT013,2707.3156795629625
FDX46,OUT019,566.2304293299921
NCL18,OUT045,2677.3067980134847
FDJ26,OUT013,3531.4194682704156
FDJ07,OUT045,2169.036463260849
FDY15,OUT013,2950.802451959768
DRG01,OUT045,1842.8680109957897
FDF58,OUT045,1842.8680109957897
FDZ14,OUT019,557.0195586036299
FDP31,OUT049,1370.8869648941231
FDH45,OUT013,2414.7191153318986
FDA09,OUT010,677.2534011584064
FDW31,OUT035,2678.8561136638555
FDA57,OUT046,1370.8869648941231
NCE55,OUT035,2678.8561136638555
FDC17,OUT019,632.2882876531593
FDC59,OUT013,2414.7191153318986
FDA22,OUT013,2950.802451959768
FDK52,OUT035,2614.663464992494
NCM26,OUT046,2125.349497483324
NCT53,OUT035,2678.8561136638555
FDW45,OUT018,2752.520455283355
NCI18,OUT035,2614.663464992494
FDE38,OUT018,2752.520455283355
FDF08,OUT019,557.0195586036299
FDY58,OUT010,769.9695903376652
FDF58,OUT019,566.2304293299921
FDX39,OUT017,2614.663464992494
FDB44,OUT049,2389.2437480902304
FDF28,OUT013,2707.3156795629625
FDE39,OUT013,2707.3156795629625
FDT37,OUT018,3202.928103829106
FDZ45,OUT017,2678.8561136638555
FDO40,OUT035,2678.8561136638555
FDM57,OUT027,3858.799869487593
DRG36,OUT017,2678.8561136638555
FDY36,OUT010,664.3634888735338
DRL60,OUT027,4229.8508764080125
FDS25,OUT019,557.0195586036299
DRF49,OUT027,3858.799869487593
FDP16,OUT045,2613.1141493421233
FDS60,OUT049,2125.349497483324
FDU15,OUT027,3389.3947128677587
FDK43,OUT046,1740.6500153156417
FDN25,OUT046,1370.8869648941231
FDE53,OUT049,1740.6500153156417
FDB22,OUT013,2950.802451959768
FDE39,OUT017,2170.5857789112197
FDX35,OUT035,2614.663464992494
NCG54,OUT049,2125.349497483324
FDH27,OUT035,2678.8561136638555
NCK42,OUT013,3531.4194682704156
FDS25,OUT049,1740.6500153156417
FDI10,OUT018,2752.520455283355
FDU35,OUT035,2170.5857789112197
FDI04,OUT017,2678.8561136638555
DRK23,OUT035,2614.663464992494
FDB53,OUT019,597.2868342075113
FDY02,OUT049,2389.2437480902304
FDM60,OUT035,1842.8680109957897
NCJ31,OUT010,769.9695903376652
DRP35,OUT017,2170.5857789112197
NCQ30,OUT018,2536.248951968297
DRL11,OUT010,677.2534011584064
FDU01,OUT013,2950.802451959768
FDR39,OUT035,2678.8561136638555
FDO08,OUT046,2125.349497483324
FDC02,OUT045,2613.1141493421233
NCZ29,OUT035,2170.5857789112197
FDF29,OUT010,667.962853750561
FDZ23,OUT017,2678.8561136638555
NCU53,OUT018,2752.520455283355
NCW30,OUT013,3531.4194682704156
NCM26,OUT027,4229.8508764080125
FDV50,OUT027,3858.799869487593
FDW15,OUT049,2125.349497483324
FDI35,OUT027,4229.8508764080125
FDO11,OUT017,2614.663464992494
FDN48,OUT046,1740.6500153156417
NCA17,OUT049,2125.349497483324
NCN54,OUT013,2707.3156795629625
FDP22,OUT013,2414.7191153318986
NCB54,OUT035,2170.5857789112197
FDD08,OUT045,1842.8680109957897
DRM48,OUT010,664.3634888735338
FDG41,OUT027,3858.799869487593
FDE44,OUT027,3389.3947128677587
FDE26,OUT035,2678.8561136638555
NCS38,OUT013,2707.3156795629625
NCJ54,OUT018,3202.928103829106
FDI40,OUT019,557.0195586036299
FDN45,OUT018,3202.928103829106
FDU43,OUT046,2386.2959774241044
FDI04,OUT010,677.2534011584064
NCC07,OUT018,2536.248951968297
NCC07,OUT019,557.0195586036299
NCD18,OUT045,2613.1141493421233
FDU55,OUT035,2614.663464992494
FDX59,OUT035,1842.8680109957897
FDR52,OUT049,2125.349497483324
NCP17,OUT013,2414.7191153318986
FDQ32,OUT045,2169.036463260849
NCT17,OUT049,2125.349497483324
FDO10,OUT049,1370.8869648941231
FDE32,OUT049,1370.8869648941231
FDN44,OUT045,2677.3067980134847
FDH02,OUT035,2170.5857789112197
FDK60,OUT013,2707.3156795629625
FDS24,OUT019,557.0195586036299
FDL03,OUT010,677.2534011584064
FDB46,OUT027,5132.342222949802
FDO48,OUT049,2389.2437480902304
FDZ39,OUT049,1740.6500153156417
FDT02,OUT027,3389.3947128677587
FDC50,OUT013,2707.3156795629625
FDP39,OUT035,1842.8680109957897
DRG15,OUT018,2267.07751788757
FDP10,OUT018,2536.248951968297
FDF53,OUT027,4229.8508764080125
FDN34,OUT045,2677.3067980134847
FDK02,OUT045,2169.036463260849
FDC23,OUT045,2677.3067980134847
FDJ10,OUT019,597.2868342075113
FDE53,OUT035,2170.5857789112197
FDR25,OUT035,2614.663464992494
FDW50,OUT046,2125.349497483324
FDS09,OUT049,1370.8869648941231
FDW49,OUT010,677.2534011584064
FDU51,OUT046,2125.349497483324
FDF28,OUT018,2536.248951968297
NCY30,OUT018,2752.520455283355
FDD44,OUT045,2613.1141493421233
FDX09,OUT017,2678.8561136638555
NCF30,OUT013,2707.3156795629625
FDZ50,OUT019,597.2868342075113
FDW37,OUT013,2707.3156795629625
FDD11,OUT049,2389.2437480902304
DRH39,OUT018,2536.248951968297
FDA36,OUT049,2125.349497483324
NCG43,OUT049,1740.6500153156417
FDF02,OUT035,2170.5857789112197
FDP57,OUT027,3858.799869487593
NCE42,OUT017,2614.663464992494
NCR38,OUT027,5132.342222949802
FDP03,OUT019,557.0195586036299
FDO51,OUT035,1842.8680109957897
NCQ42,OUT046,1740.6500153156417
NCM41,OUT046,1740.6500153156417
FDH48,OUT027,3858.799869487593
DRF60,OUT046,2386.2959774241044
FDJ27,OUT035,2170.5857789112197
FDQ14,OUT013,2950.802451959768
FDN27,OUT017,2170.5857789112197
NCQ02,OUT046,2125.349497483324
FDJ33,OUT049,1740.6500153156417
FDP07,OUT027,4229.8508764080125
DRE01,OUT049,2389.2437480902304
FDU36,OUT045,2169.036463260849
FDL28,OUT017,2614.663464992494
NCX53,OUT046,2125.349497483324
FDZ39,OUT013,2707.3156795629625
NCP42,OUT013,2950.802451959768
FDJ14,OUT035,2170.5857789112197
FDK04,OUT049,1370.8869648941231
NCC19,OUT017,2678.8561136638555
FDS09,OUT018,2267.07751788757
FDZ02,OUT046,1740.6500153156417
FDD35,OUT018,2536.248951968297
NCY42,OUT017,2678.8561136638555
FDB05,OUT045,2613.1141493421233
FDF20,OUT035,2678.8561136638555
NCO41,OUT018,2536.248951968297
FDC40,OUT027,3858.799869487593
FDV58,OUT045,2677.3067980134847
FDZ57,OUT045,2169.036463260849
DRM35,OUT046,2125.349497483324
DRN36,OUT018,2536.248951968297
FDQ13,OUT046,1740.6500153156417
DRO35,OUT010,667.962853750561
NCD43,OUT035,2170.5857789112197
FDA51,OUT018,2536.248951968297
NCX17,OUT027,5132.342222949802
NCZ17,OUT049,1370.8869648941231
FDR11,OUT027,4229.8508764080125
FDW34,OUT049,2389.2437480902304
FDN50,OUT017,2170.5857789112197
FDS09,OUT046,1370.8869648941231
FDS48,OUT018,2752.520455283355
FDL44,OUT049,2125.349497483324
DRF48,OUT018,2752.520455283355
FDA14,OUT018,2752.520455283355
NCD30,OUT049,1740.6500153156417
FDI16,OUT017,1842.8680109957897
NCG06,OUT035,2614.663464992494
DRZ24,OUT035,2170.5857789112197
NCS17,OUT045,2169.036463260849
FDB37,OUT045,2613.1141493421233
FDE10,OUT035,2170.5857789112197
FDC57,OUT045,2677.3067980134847
FDM12,OUT018,2752.520455283355
FDE24,OUT049,2125.349497483324
FDW22,OUT045,2613.1141493421233
DRD01,OUT027,3389.3947128677587
NCZ18,OUT027,5132.342222949802
FDN49,OUT045,1842.8680109957897
FDR22,OUT035,2170.5857789112197
FDV08,OUT019,566.2304293299921
FDY39,OUT046,2125.349497483324
FDV36,OUT049,1740.6500153156417
FDO60,OUT045,1842.8680109957897
FDU04,OUT027,3858.799869487593
FDR20,OUT027,3389.3947128677587
FDW19,OUT019,557.0195586036299
FDU40,OUT049,2125.349497483324
FDK15,OUT045,2169.036463260849
DRF15,OUT035,2678.8561136638555
FDQ25,OUT017,2678.8561136638555
FDI48,OUT019,566.2304293299921
FDS49,OUT046,1740.6500153156417
FDV22,OUT046,2125.349497483324
NCV42,OUT046,1740.6500153156417
FDX26,OUT046,2125.349497483324
FDI33,OUT018,2536.248951968297
FDZ14,OUT049,1740.6500153156417
FDG10,OUT013,2414.7191153318986
FDM38,OUT018,2267.07751788757
FDG26,OUT027,5132.342222949802
FDH46,OUT035,2170.5857789112197
FDN13,OUT018,2536.248951968297
FDU57,OUT035,2678.8561136638555
NCI06,OUT046,2125.349497483324
FDM38,OUT045,1842.8680109957897
NCG42,OUT010,667.962853750561
FDL39,OUT045,2677.3067980134847
FDT31,OUT019,597.2868342075113
FDV59,OUT013,3531.4194682704156
FDB49,OUT035,2170.5857789112197
FDD58,OUT049,1740.6500153156417
DRN59,OUT046,1370.8869648941231
FDX48,OUT049,2125.349497483324
FDQ11,OUT049,2389.2437480902304
FDY12,OUT049,1370.8869648941231
FDQ11,OUT045,2613.1141493421233
DRI11,OUT017,2170.5857789112197
FDY32,OUT027,4229.8508764080125
FDS51,OUT045,1842.8680109957897
FDR19,OUT010,677.2534011584064
DRB13,OUT018,2752.520455283355
FDS21,OUT035,1842.8680109957897
FDQ40,OUT045,2677.3067980134847
NCE55,OUT013,2950.802451959768
FDX43,OUT027,4229.8508764080125
FDS12,OUT049,1740.6500153156417
DRK01,OUT027,3858.799869487593
FDN25,OUT017,1842.8680109957897
FDB60,OUT046,2125.349497483324
FDQ13,OUT017,2170.5857789112197
DRK13,OUT045,2677.3067980134847
DRF25,OUT018,2267.07751788757
NCD42,OUT019,566.2304293299921
FDW25,OUT045,2169.036463260849
NCV29,OUT027,4229.8508764080125
NCK42,OUT035,2614.663464992494
DRJ13,OUT027,4229.8508764080125
DRD15,OUT017,2614.663464992494
FDM27,OUT045,2677.3067980134847
FDZ50,OUT018,2752.520455283355
FDC04,OUT046,2386.2959774241044
FDF50,OUT049,2125.349497483324
FDP15,OUT045,2613.1141493421233
FDK46,OUT035,2614.663464992494
FDZ56,OUT018,2752.520455283355
FDY60,OUT049,2125.349497483324
FDB10,OUT035,2614.663464992494
FDR57,OUT045,2677.3067980134847
FDU58,OUT049,2125.349497483324
FDH02,OUT046,1740.6500153156417
FDP48,OUT013,2950.802451959768
FDI46,OUT035,2614.663464992494
FDW56,OUT013,2950.802451959768
NCM19,OUT010,667.962853750561
FDS50,OUT027,5132.342222949802
FDK24,OUT013,2414.7191153318986
FDO36,OUT017,2678.8561136638555
FDK45,OUT027,3858.799869487593
NCL05,OUT045,1842.8680109957897
FDL32,OUT018,2536.248951968297
FDA28,OUT049,1740.6500153156417
FDY36,OUT018,2267.07751788757
FDP32,OUT018,2536.248951968297
FDL50,OUT046,1740.6500153156417
DRC24,OUT049,2125.349497483324
NCS18,OUT017,2170.5857789112197
FDD16,OUT017,2170.5857789112197
NCV18,OUT013,2707.3156795629625
FDX07,OUT046,2125.349497483324
NCZ05,OUT027,3858.799869487593
NCI31,OUT013,2414.7191153318986
FDK14,OUT049,1740.6500153156417
NCR06,OUT045,1842.8680109957897
NCF54,OUT049,2125.349497483324
DRG23,OUT010,677.2534011584064
FDD53,OUT046,1370.8869648941231
NCM31,OUT027,4229.8508764080125
FDT16,OUT017,2614.663464992494
FDR40,OUT035,2170.5857789112197
DRG25,OUT017,2678.8561136638555
FDT10,OUT035,1842.8680109957897
FDY32,OUT013,2950.802451959768
FDN50,OUT035,2170.5857789112197
FDZ35,OUT019,557.0195586036299
NCP54,OUT045,2169.036463260849
NCD07,OUT035,2170.5857789112197
FDS02,OUT018,2752.520455283355
DRN59,OUT018,2267.07751788757
DRB24,OUT013,2950.802451959768
FDP37,OUT027,3858.799869487593
DRB01,OUT018,2752.520455283355
FDR47,OUT046,2125.349497483324
NCM31,OUT010,677.2534011584064
NCF06,OUT027,5132.342222949802
NCV17,OUT027,3858.799869487593
FDS10,OUT049,2125.349497483324
FDN52,OUT035,2170.5857789112197
FDZ48,OUT013,2707.3156795629625
FDJ48,OUT049,2389.2437480902304
DRB13,OUT027,4229.8508764080125
FDV59,OUT017,2614.663464992494
FDL32,OUT035,2170.5857789112197
FDZ12,OUT035,2678.8561136638555
NCR06,OUT027,3389.3947128677587
FDP51,OUT017,2170.5857789112197
FDY22,OUT013,2950.802451959768
FDZ38,OUT049,2125.349497483324
NCO54,OUT035,1842.8680109957897
FDR23,OUT035,2678.8561136638555
FDM38,OUT049,1370.8869648941231
FDS25,OUT013,2707.3156795629625
FDZ22,OUT013,2707.3156795629625
FDZ20,OUT019,632.2882876531593
FDD45,OUT010,667.962853750561
FDN03,OUT049,2389.2437480902304
NCW30,OUT046,2386.2959774241044
FDY24,OUT027,3389.3947128677587
FDJ26,OUT019,632.2882876531593
FDM15,OUT049,2125.349497483324
NCW54,OUT027,3389.3947128677587
FDA23,OUT045,2169.036463260849
FDA39,OUT019,566.2304293299921
FDZ12,OUT017,2678.8561136638555
NCB42,OUT046,1740.6500153156417
FDL16,OUT046,1370.8869648941231
FDO24,OUT019,597.2868342075113
NCP42,OUT046,2125.349497483324
FDR19,OUT018,2752.520455283355
DRL01,OUT045,2613.1141493421233
FDV37,OUT046,2125.349497483324
FDI41,OUT010,677.2534011584064
FDF58,OUT049,1370.8869648941231
NCF43,OUT018,2752.520455283355
FDN02,OUT049,2389.2437480902304
NCP41,OUT035,2170.5857789112197
NCY17,OUT027,3389.3947128677587
FDL58,OUT027,5132.342222949802
NCA30,OUT027,4229.8508764080125
FDE46,OUT018,2752.520455283355
FDY38,OUT035,2614.663464992494
NCH29,OUT027,3858.799869487593
FDO20,OUT045,2613.1141493421233
FDP44,OUT018,2536.248951968297
FDM02,OUT027,3858.799869487593
FDJ14,OUT027,3858.799869487593
FDH04,OUT010,667.962853750561
DRK23,OUT046,2386.2959774241044
NCW05,OUT046,1740.6500153156417
FDF12,OUT049,2125.349497483324
FDL51,OUT019,632.2882876531593
FDN03,OUT018,3202.928103829106
DRJ37,OUT049,2125.349497483324
FDM12,OUT019,597.2868342075113
FDA16,OUT045,2613.1141493421233
NCB07,OUT017,2678.8561136638555
NCI17,OUT019,557.0195586036299
FDR51,OUT046,2125.349497483324
FDJ55,OUT045,2613.1141493421233
NCZ17,OUT013,2414.7191153318986
FDU25,OUT013,2414.7191153318986
NCG18,OUT045,2169.036463260849
DRM11,OUT017,2614.663464992494
FDH16,OUT035,2170.5857789112197
FDZ04,OUT018,2267.07751788757
NCX53,OUT035,2678.8561136638555
FDX38,OUT027,3389.3947128677587
FDX09,OUT046,2125.349497483324
NCW05,OUT018,2536.248951968297
NCS41,OUT017,2678.8561136638555
FDI26,OUT046,2125.349497483324
NCZ41,OUT027,3858.799869487593
NCK06,OUT046,1740.6500153156417
FDX23,OUT027,3858.799869487593
NCA42,OUT046,2125.349497483324
FDC20,OUT049,1370.8869648941231
DRC49,OUT018,2752.520455283355
FDX01,OUT013,2707.3156795629625
FDC08,OUT045,2613.1141493421233
FDC02,OUT017,2614.663464992494
FDK10,OUT045,2677.3067980134847
DRC24,OUT013,2950.802451959768
FDW16,OUT019,557.0195586036299
NCU06,OUT018,3202.928103829106
DRA59,OUT045,2677.3067980134847
FDR24,OUT019,557.0195586036299
DRL35,OUT018,2267.07751788757
FDA49,OUT013,2707.3156795629625
NCC55,OUT046,1370.8869648941231
DRD24,OUT019,597.2868342075113
NCE55,OUT049,2125.349497483324
FDT33,OUT045,2677.3067980134847
NCT53,OUT013,2950.802451959768
FDS26,OUT046,2386.2959774241044
FDL22,OUT018,2536.248951968297
FDP44,OUT017,2170.5857789112197
FDC52,OUT018,2752.520455283355
FDI53,OUT010,677.2534011584064
FDZ23,OUT046,2125.349497483324
NCT18,OUT013,2950.802451959768
FDR13,OUT046,1740.6500153156417
FDB09,OUT010,667.962853750561
FDZ60,OUT013,2707.3156795629625
FDB11,OUT046,2386.2959774241044
FDC10,OUT018,2536.248951968297
FDW56,OUT035,2678.8561136638555
FDK14,OUT027,3858.799869487593
DRE27,OUT027,3858.799869487593
FDA38,OUT017,2614.663464992494
FDT11,OUT045,2677.3067980134847
FDP15,OUT035,2614.663464992494
FDV27,OUT035,2170.5857789112197
FDS36,OUT027,3858.799869487593
FDY40,OUT027,3389.3947128677587
NCF19,OUT049,1370.8869648941231
FDF53,OUT045,2677.3067980134847
FDS14,OUT027,4229.8508764080125
FDE56,OUT046,1370.8869648941231
FDZ19,OUT035,2678.8561136638555
FDZ46,OUT013,2707.3156795629625
FDR16,OUT046,2386.2959774241044
FDG29,OUT018,2267.07751788757
NCE30,OUT017,2614.663464992494
FDZ40,OUT046,1370.8869648941231
FDG58,OUT018,2752.520455283355
DRH03,OUT013,2707.3156795629625
FDZ47,OUT045,2169.036463260849
FDV04,OUT018,2752.520455283355
FDZ10,OUT018,2536.248951968297
FDG46,OUT017,2170.5857789112197
NCF07,OUT045,2169.036463260849
FDY44,OUT035,2678.8561136638555
FDB21,OUT013,3531.4194682704156
FDS20,OUT035,2678.8561136638555
FDS49,OUT049,1740.6500153156417
FDX55,OUT027,5132.342222949802
NCQ02,OUT018,2752.520455283355
FDR25,OUT013,3531.4194682704156
DRG39,OUT045,1842.8680109957897
FDB46,OUT046,2386.2959774241044
NCC30,OUT018,2752.520455283355
FDE58,OUT035,2170.5857789112197
FDC05,OUT019,597.2868342075113
FDY15,OUT046,2125.349497483324
FDG14,OUT046,2125.349497483324
FDL08,OUT049,2389.2437480902304
FDQ47,OUT013,2414.7191153318986
FDN12,OUT035,2170.5857789112197
FDW10,OUT013,2950.802451959768
FDD02,OUT035,2170.5857789112197
FDX35,OUT010,769.9695903376652
FDT35,OUT046,2125.349497483324
DRN47,OUT019,597.2868342075113
FDB11,OUT010,769.9695903376652
FDN20,OUT045,2677.3067980134847
FDB59,OUT035,2678.8561136638555
FDJ58,OUT045,2677.3067980134847
FDU60,OUT046,2125.349497483324
FDS03,OUT049,1370.8869648941231
FDU40,OUT019,597.2868342075113
DRH15,OUT049,1370.8869648941231
FDD04,OUT027,4229.8508764080125
FDQ01,OUT046,2386.2959774241044
FDF28,OUT035,2170.5857789112197
FDD22,OUT010,667.962853750561
FDY19,OUT046,1740.6500153156417
FDN33,OUT035,2170.5857789112197
FDV36,OUT035,2170.5857789112197
